"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"02907099999","1901-06-18T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","50","","","","","","","30.15","","0.00","","020","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-19T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","50","","","","","","","30.12","","0.00","","020","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-19T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","||RA","","","","","30.09","","0.00","","020","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-19T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","49","","||RA","","","","","30.07","","0.00","","020","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-20T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","50","","","","","","","30.11","","0.00","","230","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-20T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","54","","","","","","","30.14","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-20T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","50","","","","","","","30.15","","0.00","","200","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-21T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","47","","","","","","","30.16","","0.00","","230","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-21T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","51","","","","","","","30.21","","0.00","","230","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-21T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","47","","","","","","","30.19","","0.00","","200","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-22T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","50","","","","","","","30.21","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-22T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","56","","","","","","","30.18","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-22T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","30.18","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-23T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","55","","","","","","","30.22","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-23T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","61","","","","","","","30.20","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-23T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","60","","","","","","","30.19","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-24T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","63","","","","","","","30.23","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-24T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","68","","","","","","","30.20","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-24T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","65","","","","","","","30.19","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-25T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","63","","","","","","","30.16","","0.00","","160","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-25T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","67","","","","","","","30.06","","0.00","","020","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-25T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","58","","","","","","","29.97","","0.00","","180","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-26T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","59","","","","","","","30.00","","0.00","","250","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-26T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","64","","","","","","","29.99","","0.00","","320","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-26T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","58","","","","","","","29.93","","0.00","","360","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-27T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","56","","||RA","","","","","29.93","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-27T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","55","","","","","","","29.96","","0.00","","250","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-27T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","29.92","","0.00","","230","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-28T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","29.79","","0.00","","250","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-28T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","55","","","","","","","29.79","","0.00","","270","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-28T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","50","","||RA","","","","","29.80","","0.00","","290","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-29T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","50","","","","","","","30.06","","0.00","","340","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-29T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","30.15","","0.00","","360","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-29T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","49","","","","","","","30.18","","0.00","","270","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-30T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","51","","","","","","","30.22","","0.00","","180","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-30T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","55","","","","","","","30.13","","0.00","","230","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-06-30T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","30.09","","0.00","","230","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-01T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","30.01","","0.00","","320","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-01T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","55","","","","","","","30.00","","0.00","","320","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-01T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","30.00","","0.00","","250","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-02T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","29.90","","0.00","","360","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-02T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","29.90","","0.00","","360","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-02T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","29.91","","0.00","","360","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-03T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","29.96","","0.00","","020","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-03T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","29.94","","0.00","","020","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-03T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","54","","","","","","","29.87","","0.00","","020","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-04T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","29.82","","0.00","","020","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-04T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","54","","","","","","","29.78","","0.00","","020","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-04T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","56","","","","","","","29.74","","0.00","","020","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-05T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","54","","","","","","","29.80","","0.00","","020","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-05T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","55","","","","","","","29.81","","0.00","","360","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-05T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","55","","","","","","","29.81","","0.00","","320","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-06T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","59","","","","","","","29.80","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-06T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","61","","","","","","","29.80","","0.00","","320","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-06T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","56","","","","","","","29.86","","0.00","","020","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-07T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","57","","","","","","","29.89","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-07T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","63","","","","","","","29.88","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-07T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","60","","","","","","","29.87","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-08T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","56","","","","","","","29.80","","0.00","","320","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-08T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","58","","","","","","","29.78","","0.00","","340","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-08T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","57","","","","","","","29.73","","0.00","","360","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-09T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","56","","||RA","","","","","30.03","","0.00","","360","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-09T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","62","","","","","","","30.05","","0.00","","320","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-09T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","59","","","","","","","30.05","","0.00","","270","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-10T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","56","","","","","","","30.05","","0.00","","180","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-07-10T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","64","","","","","","","30.07","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
